Entidad,Municipio,SO_2,CO,NOx,COV,PM_010,PM_2_5,NH_3
Puebla,Zongozotla,0.8919999999999998,234.631,33.825,2926.2980000000002,29.104000000000003,24.963,65.02799999999999
Puebla,Zoquiapan,0.529,133.22,204.378,1609.191,21.366000000000003,15.145,38.515
Puebla,Zoquitlán,3.8569999999999998,951.041,466.263,4672.895,125.45,102.848,204.846
Querétaro,Amealco de Bonfil,15.713,2642.678,1413.886,5226.981000000001,385.832,218.906,2876.76
Querétaro,Arroyo Seco,5.114,605.586,293.76,2537.097,66.199,47.268,52.653
Querétaro,Cadereyta de Montes,1179.532,3174.078,963.606,1701.941,454.594,266.255,1463.2470000000003
Querétaro,Colón,14.879999999999999,1816.694,754.55,3034.9359999999997,327.445,159.198,8020.745999999998
Querétaro,Corregidora,79.806,5416.3279999999995,2965.576,5109.115,478.11699999999996,242.93900000000002,708.8459999999999
Querétaro,El Marqués,39.619,4800.31,2233.277,8279.134,1109.574,642.5509999999999,5692.343
Querétaro,Ezequiel Montes,12.303,1495.506,890.5600000000001,2409.86,203.371,98.06,7536.843
Querétaro,Huimilpan,7.685,1252.783,718.6510000000001,2903.91,157.417,84.537,1603.619
Querétaro,Jalpan de Serra,7.512,1370.7340000000002,335.728,2886.773,182.95600000000002,100.316,119.524
Querétaro,Landa de Matamoros,3.808,852.163,202.483,971.323,128.535,82.53099999999998,96.50399999999999
Querétaro,Pedro Escobedo,33.514,3522.993,2681.79,4592.455,990.996,817.208,1617.726
Querétaro,Peñamiller,13.363,800.0649999999999,408.335,450.359,162.436,85.071,71.921
Querétaro,Pinal de Amoles,4.788,1145.95,231.14999999999998,1717.8029999999999,188.524,119.99799999999999,111.615
Querétaro,Querétaro,2025.539,63937.342,23628.794,24249.706,3480.486,2723.453,2458.615
Querétaro,San Joaquín,2.255,409.967,155.127,846.452,40.488,30.214000000000002,35.344
Querétaro,San Juan del Río,665.5210000000001,12044.083999999999,6279.477,8270.142,1243.1699999999998,900.794,1349.1650000000002
Querétaro,Tequisquiapan,20.802999999999997,2066.861,1379.457,3329.501,518.861,384.54699999999997,6960.835
Querétaro,Tolimán,4.81,1081.597,352.523,7804.416,118.53900000000002,80.858,1463.113
Quintana Roo,Bacalar,55.632,6461.615,673.111,11631.336000000001,1710.2530000000002,882.552,708.17
Quintana Roo,Benito Juárez,642.6610000000001,59933.212,15582.473999999998,23509.451,1325.221,1059.617,815.7459999999999
Quintana Roo,Cozumel,90.428,15525.679,2123.288,7281.314,176.459,129.331,144.634
Quintana Roo,Felipe Carrillo Puerto,52.797000000000004,9108.055,954.989,13402.223,2970.7909999999997,970.251,721.104
Quintana Roo,Isla Mujeres,17.709,3668.663,490.12199999999996,7461.65,44.854,39.989999999999995,36.533
Quintana Roo,José María Morelos,24.284,4870.3679999999995,642.251,12906.884,1076.9959999999999,481.06,368.878
Quintana Roo,Lázaro Cárdenas,31.598000000000003,4585.0289999999995,520.873,12179.926,561.891,347.541,180.319
Quintana Roo,Othón P. Blanco,467.986,39910.365,6353.741,16221.935000000001,9842.123,5012.448,1197.877
Quintana Roo,Puerto Morelos,5.049,80.369,141.195,120.979,100.307,23.673000000000002,10.258000000000001
Quintana Roo,Solidaridad,111.528,18658.042,3413.042,17828.862,302.345,270.28999999999996,276.723
Quintana Roo,Tulum,17.712,3158.131,694.055,12282.690999999999,227.739,98.75199999999998,84.06899999999999
San Luis Potosí,Ahualulco,12.731000000000002,1343.0289999999998,588.233,1042.7359999999999,126.316,105.73,135.23000000000002
San Luis Potosí,Alaquines,3.9559999999999995,463.277,329.586,1326.5890000000002,53.256,45.205,71.839
San Luis Potosí,Aquismón,17.974,2460.0080000000003,366.829,5445.252,387.91400000000004,304.813,422.145
San Luis Potosí,Armadillo de los Infante,1.804,314.881,220.173,781.136,45.086,35.888000000000005,54.686
San Luis Potosí,Axtla de Terrazas,12.573999999999996,1803.773,1163.933,5818.363,213.925,178.06799999999998,202.792
San Luis Potosí,Catorce,5.377000000000001,630.042,327.37699999999995,565.837,94.581,69.34,181.452
San Luis Potosí,Cedral,12.348,1549.074,814.557,2018.937,120.26799999999999,90.658,201.44099999999997
San Luis Potosí,Cerritos,48.351,3844.3250000000003,7797.983,1436.47,203.42,135.939,127.048
San Luis Potosí,Cerro de San Pedro,0.751,164.641,347.451,1104.73,9.195999999999998,7.307,40.238
San Luis Potosí,Charcas,11.177,1347.7810000000002,570.83,972.3,115.60999999999997,83.614,336.5
San Luis Potosí,Ciudad Fernández,31.316,4581.999000000001,1183.298,2744.279,596.371,494.247,231.193
San Luis Potosí,Ciudad Valles,407.238,13877.106000000002,4074.6730000000002,7849.074,7225.523,4376.907,724.2669999999999
San Luis Potosí,Ciudad del Maíz,17.669,1946.0470000000003,656.7,1277.633,231.66899999999998,174.734,355.75600000000003
San Luis Potosí,Coxcatlán,5.44,841.628,741.028,5287.822999999999,125.39699999999999,93.888,115.075
San Luis Potosí,Cárdenas,9.411999999999999,1120.8229999999999,649.314,1624.779,74.135,60.722,80.464
San Luis Potosí,Ebano,37.362,4856.019,1434.5949999999998,3580.075,1033.934,641.908,284.33099999999996
San Luis Potosí,El Naranjo,42.346000000000004,2912.4519999999998,915.598,3037.8089999999997,2000.058,1214.493,171.195
San Luis Potosí,Guadalcázar,11.334000000000001,1400.677,446.92,1005.772,193.54999999999998,146.84,324.003
San Luis Potosí,Huehuetlán,4.34,726.9649999999999,624.289,5061.755,91.53699999999999,74.667,78.527
San Luis Potosí,Lagunillas,4.4270000000000005,397.553,280.39099999999996,1263.4869999999999,62.08,41.22,40.247
San Luis Potosí,Matehuala,57.31,7883.432,1931.416,3137.21,311.58299999999997,256.848,402.445
San Luis Potosí,Matlapa,7.185,1336.831,697.579,5808.208,172.969,138.251,158.64
San Luis Potosí,Mexquitic de Carmona,38.36,4762.295,1140.607,2003.846,354.818,291.319,339.666
San Luis Potosí,Moctezuma,11.909,1306.99,585.909,1236.006,146.442,118.20499999999998,187.45
San Luis Potosí,Rayón,10.086999999999998,1023.545,591.588,1613.292,116.27799999999998,87.097,613.451
San Luis Potosí,Rioverde,68.14,8696.544,2095.294,3026.951,658.681,518.9350000000001,431.513
San Luis Potosí,Salinas,25.099999999999998,2594.674,1026.498,1344.818,323.303,204.18599999999998,282.229
San Luis Potosí,San Antonio,27.415999999999997,819.6659999999999,1267.815,4615.753,447.533,146.423,71.68400000000001
San Luis Potosí,San Ciro de Acosta,8.375,884.8860000000001,349.868,867.79,101.775,74.119,68.306
San Luis Potosí,San Luis Potosí,2043.895,72011.607,20482.081000000002,23708.286,2885.2180000000003,2492.101,3877.822
San Luis Potosí,San Martín Chalchicuautla,6.382999999999999,1081.8790000000001,341.701,1790.08,151.322,118.833,118.35600000000001
San Luis Potosí,San Nicolás Tolentino,4.461,389.794,305.495,388.735,65.913,46.224000000000004,41.586
San Luis Potosí,San Vicente Tancuayalab,23.224,1804.6999999999998,727.9780000000001,2413.41,256.622,199.219,133.765
San Luis Potosí,Santa Catarina,3.8049999999999997,573.069,248.37099999999998,2885.858,70.739,60.339999999999996,91.04899999999999
San Luis Potosí,Santa María del Río,23.391,2357.056,739.9010000000001,1003.876,233.08,170.40800000000002,338.0
San Luis Potosí,Santo Domingo,7.596,932.921,364.92,776.768,257.164,135.30599999999998,273.43600000000004
San Luis Potosí,Soledad de Graciano Sánchez,209.196,11937.392,3208.483,5737.919,588.298,354.891,5834.234
San Luis Potosí,Tamasopo,32.358,2756.347,790.41,3419.178,2246.33,1356.269,188.244
San Luis Potosí,Tamazunchale,49.758,7022.571000000001,7912.536,7319.457,1648.788,1533.924,425.209
San Luis Potosí,Tampacán,4.17,785.656,546.442,2618.56,106.119,82.069,96.93799999999999
San Luis Potosí,Tampamolón Corona,4.92,770.328,391.332,3353.46,118.324,89.60799999999998,108.409
San Luis Potosí,Tamuín,9494.997000000001,3840.649,1754.768,2225.538,1150.463,561.2639999999999,1793.6139999999998
San Luis Potosí,Tancanhuitz,8.849,1167.7299999999998,603.114,3934.9449999999997,156.523,124.303,136.206
San Luis Potosí,Tanlajás,11.583,1214.5800000000002,571.206,3915.4660000000003,215.747,167.641,167.834
San Luis Potosí,Tanquián de Escobedo,6.047,806.126,561.203,2115.329,85.98599999999999,66.486,77.14
San Luis Potosí,Tierra Nueva,4.4590000000000005,529.6529999999999,185.949,432.08900000000006,57.193000000000005,46.277,70.50500000000001
San Luis Potosí,Vanegas,6.24,738.335,381.161,458.563,125.613,94.38599999999998,521.0749999999999
San Luis Potosí,Venado,10.669,1129.607,630.7819999999999,1128.021,142.073,106.905,324.85400000000004
San Luis Potosí,Villa Hidalgo,9.484,959.356,1072.0529999999999,965.609,154.57500000000002,118.841,189.164
San Luis Potosí,Villa Juárez,6.826999999999999,772.466,618.863,1841.112,105.272,75.67699999999999,103.247
San Luis Potosí,Villa de Arista,8.083,883.9330000000001,578.068,1630.459,81.27600000000001,67.709,92.435
San Luis Potosí,Villa de Arriaga,19.457,2226.556,1079.109,2085.259,596.376,335.447,253.52599999999998
San Luis Potosí,Villa de Guadalupe,6.749,916.119,393.39300000000003,1002.45,143.839,106.699,221.996
San Luis Potosí,Villa de Ramos,19.066,2100.872,1003.114,2254.547,542.6709999999999,273.41700000000003,438.002
San Luis Potosí,Villa de Reyes,34510.929,3775.504,3965.686,2723.7529999999997,2206.0389999999998,1675.796,1581.9930000000002
San Luis Potosí,Villa de la Paz,10.643,373.837,387.535,757.0020000000001,208.201,8.931000000000001,36.730000000000004
San Luis Potosí,Xilitla,16.038999999999998,2563.156,638.36,4555.8060000000005,308.599,250.681,293.323
San Luis Potosí,Zaragoza,170.388,736.957,555.807,874.0160000000001,70.055,54.989999999999995,95.75200000000001
Sinaloa,Ahome,12690.901,34671.501000000004,9699.827,23144.826999999997,6557.754,2778.405,2890.655
Sinaloa,Angostura,26.285,4558.314,769.708,7191.275,1087.8059999999998,477.63,676.307
Sinaloa,Badiraguato,23.082,4390.035,358.853,31183.088,458.442,329.03700000000003,167.682
Sinaloa,Choix,16.858,3203.5460000000003,544.644,24804.543,494.165,263.436,318.245
Sinaloa,Concordia,10.628,2019.039,292.96799999999996,16711.046000000002,174.567,116.734,98.11999999999999
Sinaloa,Cosalá,57.319,2513.817,1588.837,17784.970999999998,540.165,260.142,65.087
Sinaloa,Culiacán,1884.705,81095.379,18575.391000000003,62283.967000000004,6545.689,3818.283,9263.660999999998
Sinaloa,El Fuerte,190.022,6492.725,1290.288,27225.884,990.023,523.38,801.552
Sinaloa,Elota,21.130999999999997,3543.996,732.049,13003.351,509.88800000000003,290.591,2524.345
Sinaloa,Escuinapa,25.198000000000004,3674.433,1100.185,11398.115,280.13,185.363,227.4
Sinaloa,Guasave,2164.021,20605.673,3944.8309999999997,18452.43,3404.56,1824.219,2177.384
Sinaloa,Mazatlán,34071.268000000004,32274.285,9651.575,27843.71,2333.745,1722.945,1426.603
Sinaloa,Mocorito,26.880999999999997,4449.2970000000005,780.6560000000001,23941.492,967.557,408.285,5475.352
Sinaloa,Navolato,66.67699999999999,10771.113,2149.663,12977.690999999999,1605.6450000000002,911.779,3932.037
Sinaloa,Rosario,280.99899999999997,5095.482,816.369,17733.407,514.622,375.916,246.15300000000002
Sinaloa,Salvador Alvarado,37.33,6249.173,1518.52,6453.731,511.672,290.728,385.91400000000004
Sinaloa,San Ignacio,9.004,1764.412,289.904,33548.964,228.103,122.797,113.508
Sinaloa,Sinaloa,108.17999999999999,15081.946999999998,1253.725,42771.727,2912.235,1628.3010000000002,1196.496
Sonora,Aconchi,1.8199999999999998,157.074,154.875,700.29,18.672,13.326,38.582
Sonora,Agua Prieta,255.512,28727.41,4660.043000000001,3913.697,3418.788,3009.839,378.896
Sonora,Altar,3.726,304.642,195.782,419.676,151.91299999999998,45.693,110.13000000000001
Sonora,Arivechi,1.362,87.74,89.355,2676.719,12.474,9.518,18.544
Sonora,Arizpe,49.022,5275.886,237.695,540.033,570.352,458.726,159.298
Sonora,Atil,1.184,47.731,90.071,186.02,9.175,4.907,7.724
Sonora,Bacadéhuachi,1.105,50.89,59.048,264.85900000000004,11.089,6.1259999999999994,22.386
Sonora,Bacanora,1.2569999999999997,68.178,85.992,3606.431,10.919999999999998,6.714,13.567
Sonora,Bacerac,1.2159999999999997,81.416,61.577,366.911,16.313000000000002,8.946,27.012
Sonora,Bacoachi,1.9769999999999999,165.601,83.338,239.244,23.250999999999998,15.155999999999999,24.831
Sonora,Banámichi,1.496,106.135,106.767,380.588,23.955,11.365,45.815999999999995
Sonora,Bavispe,8.072,806.5379999999999,99.43299999999999,444.684,99.522,73.285,39.535000000000004
Sonora,Baviácora,2.17,207.089,123.12599999999999,330.51099999999997,22.974,14.118,58.268
Sonora,Benito Juárez,9.204,956.218,1089.238,4373.032,457.34299999999996,152.206,399.20300000000003
Sonora,Benjamín Hill,9.73,280.07,953.5889999999998,236.191,44.339,29.875,21.834
Sonora,Bácum,10.440999999999999,1108.869,528.929,1673.856,522.819,179.19199999999998,1295.051
Sonora,Caborca,49.145999999999994,5330.009,1982.245,1996.261,418.70099999999996,229.85900000000004,546.809
Sonora,Cajeme,304.594,25691.528000000002,8602.419,13225.893,2468.8869999999997,1295.477,4837.221
Sonora,Cananea,32.689,3306.7990000000004,1106.7749999999999,1035.852,19673.614999999998,7434.798000000001,84.51499999999999
Sonora,Carbó,2.951,214.575,224.73899999999998,358.02700000000004,59.649,23.772,70.178
Sonora,Cucurpe,2.38,72.456,87.542,197.947,13.068999999999999,6.776999999999999,29.656
Sonora,Cumpas,2.828,287.226,143.161,438.301,38.199,30.491,60.591
Sonora,Divisaderos,1.1639999999999997,44.685,82.578,231.455,6.3759999999999994,4.886,10.709
Sonora,Empalme,23.904,2457.388,1455.299,3660.729,177.23999999999998,127.453,154.584
Sonora,Etchojoa,17.46,2401.168,1588.557,6611.911,1122.845,412.697,805.202
Sonora,Fronteras,6.442,562.87,391.909,565.21,69.698,47.175,76.40899999999998
Sonora,General Plutarco Elías Calles,5.385,506.326,228.38100000000003,366.843,56.127,27.959,52.109
Sonora,Granados,1.124,41.446,73.37,195.333,29.102,7.1,14.283
Sonora,Guaymas,16360.299,6933.607999999999,3455.875,3897.955,1255.2359999999999,822.269,1003.0559999999999
Sonora,Hermosillo,753.651,52695.231999999996,18370.529000000002,19771.976,10124.588,7335.772,9080.62
Sonora,Huachinera,6.451,596.3789999999999,151.014,373.717,544.6769999999999,128.718,26.815
Sonora,Huatabampo,138.343,3684.1860000000006,1279.093,2290.951,843.9019999999999,351.06100000000004,622.556
Sonora,Huásabas,26.496,2883.184,144.753,393.892,289.699,243.767,43.946
Sonora,Huépac,1.572,105.283,92.124,345.705,39.137,14.35,27.104
Sonora,Imuris,51.957,5619.927000000001,424.042,738.943,547.994,461.97299999999996,98.427
Sonora,La Colorada,368.708,6146.416,2428.6119999999996,715.021,59.458,35.948,47.79900000000001
Sonora,Magdalena,18.485999999999997,2063.432,756.425,962.095,103.59,79.016,72.541
Sonora,Mazatán,1.736,120.35099999999998,137.12400000000002,567.994,26.877000000000002,14.623000000000001,19.52
Sonora,Moctezuma,4.46,415.387,163.262,388.699,37.065999999999995,25.589,39.513999999999996
Sonora,Naco,3.0140000000000002,252.22,218.375,244.821,14.988,10.508000000000001,18.557000000000002
Sonora,Nacozari de García,39.891999999999996,4358.382,2318.572,946.645,923.097,861.519,90.92399999999999
Sonora,Navojoa,163.145,8409.618999999999,2755.435,6303.022000000001,1283.383,612.216,4891.586
Sonora,Nogales,114.161,14728.983,4175.515,7052.625999999999,459.736,410.358,311.88399999999996
Sonora,Nácori Chico,3.852,388.445,89.142,1010.946,52.934,35.317,44.957
Sonora,Opodepe,3.279,311.44599999999997,225.518,224.64,89.44699999999997,68.33,39.067
Sonora,Oquitoa,1.062,28.411,70.956,128.264,5.1579999999999995,3.2199999999999998,2.4779999999999998
Sonora,Pitiquito,1197.237,584.416,2753.944,328.738,198.36499999999998,164.949,96.416
Sonora,Puerto Peñasco,25.523000000000003,3224.4809999999998,1127.638,1258.471,93.89,82.652,91.997
Sonora,Quiriego,17.045,1851.017,227.33499999999998,3475.125,265.483,175.094,133.991
Sonora,Rayón,1.8679999999999999,161.67,118.436,364.84400000000005,65.074,22.149,40.489
Sonora,Rosario,82.61500000000001,8939.675000000001,455.017,3158.7700000000004,992.5980000000001,782.787,389.092
Sonora,Sahuaripa,103.156,2054.857,1495.958,3185.1449999999995,214.281,151.33,79.58499999999998
Sonora,San Felipe de Jesús,1.129,50.071999999999996,121.30599999999998,614.797,19.52,7.605,7.065
Sonora,San Ignacio Río Muerto,8.955,930.622,665.111,2441.9170000000004,481.635,172.313,349.812
Sonora,San Javier,8.237,819.6759999999999,151.44799999999998,2542.719,89.661,69.70899999999999,14.283000000000001
Sonora,San Luis Río Colorado,74.057,9902.23,2871.594,4044.875,843.665,550.25,517.954
Sonora,San Miguel de Horcasitas,3.1390000000000002,361.37,217.624,544.483,95.38999999999999,39.804,68.572
Sonora,San Pedro de la Cueva,1.431,81.962,89.105,2479.821,16.183,7.681,24.592
Sonora,Santa Ana,11.586999999999998,1230.437,500.781,581.871,167.624,67.21300000000001,60.609
Sonora,Santa Cruz,3.74,133.589,197.208,232.96800000000002,73.842,11.425,19.209
Sonora,Soyopa,67.986,7294.5960000000005,367.13599999999997,3587.34,738.8539999999998,623.645,93.33200000000001
Sonora,Suaqui Grande,1.236,60.976,129.46,2054.335,5.384,3.836,13.344
Sonora,Sáric,3.584,321.069,114.73,236.202,33.212,25.904,16.288
Sonora,Tepache,1.194,59.696,82.717,1177.575,10.289,4.524,15.121
Sonora,Trincheras,2.5359999999999996,119.23700000000001,230.416,315.927,47.404999999999994,18.188000000000002,28.633000000000003
Sonora,Tubutama,1.7489999999999999,129.411,92.392,197.22,21.815,12.997,22.124000000000002
Sonora,Ures,76.673,8328.987,434.51,1006.048,869.1170000000001,721.828,300.944
Sonora,Villa Hidalgo,1.8539999999999999,120.658,79.134,189.71300000000002,13.956000000000001,9.359,24.272
Sonora,Villa Pesqueira,1.686,111.15700000000001,90.36,1316.188,21.296,10.449,29.728
Sonora,Yécora,24.793,2757.541,197.324,1870.963,288.855,233.698,87.57000000000001
Sonora,Álamos,16.563,2238.321,399.202,2877.357,335.903,212.396,302.27
Sonora,Ónavas,1.523,40.679,193.001,2693.0269999999996,78.06399999999998,16.368,8.028
Tabasco,Balancán,23.494999999999997,4936.272,8576.642,34740.423,870.434,512.235,729.3520000000001
Tabasco,Centla,85.223,13074.133,3278.68,20870.927000000003,1263.081,1046.1109999999999,464.584
Tabasco,Centro,397.792,57364.28999999999,16910.68,25264.947,5160.3,3488.846,1278.086
Tabasco,Comalcalco,80.143,14534.391999999998,4396.589,10189.724,1209.674,878.416,508.37199999999996
Tabasco,Cunduacán,54.322,10288.559,4217.366,8362.914,1148.663,919.138,532.1650000000001
Tabasco,Cárdenas,181.535,21080.138000000003,14362.655999999999,21815.228,2512.244,1757.315,1232.721
Tabasco,Emiliano Zapata,9.628,1614.7790000000002,1360.305,7130.881,143.636,99.204,191.803
Tabasco,Huimanguillo,154.749,12659.697,15803.378,45236.199,2106.539,1251.137,2362.938
Tabasco,Jalapa,13.875,2957.375,1900.404,5305.36,228.887,161.83499999999998,229.281
Tabasco,Jalpa de Méndez,35.56,6779.383,1436.086,4317.393,545.394,413.686,228.06199999999998
Tabasco,Jonuta,9.488999999999999,2236.5130000000004,2197.534,14465.624000000002,321.348,236.26200000000003,304.545
Tabasco,Macuspana,108448.962,12455.467999999999,16096.457,21348.036,1237.3500000000004,818.24,650.745
Tabasco,Nacajuca,36.238,6043.652,2051.238,5465.182000000001,386.49899999999997,294.57099999999997,315.99099999999993
Tabasco,Paraíso,62.43300000000001,7315.983,5721.266,4244.496,625.783,506.52299999999997,188.103
Tabasco,Tacotalpa,13.401999999999997,3195.89,2104.566,14201.112000000001,406.20099999999996,298.819,294.96700000000004
Tabasco,Teapa,18.828,3072.4939999999997,1670.997,6310.871,218.11399999999998,161.76600000000002,188.856
Tabasco,Tenosique,26.716,4318.219,3334.1420000000003,23926.45,508.80199999999996,321.517,463.899
Tamaulipas,Abasolo,7.678,1219.884,523.271,2086.429,367.613,177.474,187.046
Tamaulipas,Aldama,10.995999999999999,2033.4730000000002,569.283,3712.5099999999998,301.401,132.52700000000002,236.538
Tamaulipas,Altamira,25520.166999999998,30994.251,11157.362000000001,8190.341,4561.603,4005.58,513.484
Tamaulipas,Antiguo Morelos,18.537,864.365,683.711,5979.745,138.077,90.137,90.797
Tamaulipas,Burgos,2.443,405.953,251.405,2090.1440000000002,170.808,65.61500000000001,167.75699999999998
Tamaulipas,Bustamante,9.977,1362.9150000000002,164.55599999999998,655.0409999999999,162.90300000000002,127.65700000000001,239.956
Tamaulipas,Camargo,14.256,2422.492,778.63,1617.81,232.351,146.991,113.404
Tamaulipas,Casas,5.222,653.2669999999999,366.901,1809.721,333.99800000000005,130.715,138.049
Tamaulipas,Ciudad Madero,430.365,22654.237999999998,3870.6780000000003,6568.177,485.246,319.643,253.126
Tamaulipas,Cruillas,0.8759999999999999,151.796,216.305,968.682,63.1,22.555999999999997,63.548
Tamaulipas,El Mante,146.518,8845.58,2678.85,5597.0070000000005,3926.286,2243.95,487.615
Tamaulipas,González,31.445999999999998,4198.577,1272.866,3773.295,1470.142,600.6179999999999,624.583
Tamaulipas,Guerrero,1.5810000000000002,316.49199999999996,121.62100000000001,253.40699999999998,16.361,6.5489999999999995,25.316000000000003
Tamaulipas,Gustavo Díaz Ordaz,9.443,1780.902,760.4929999999999,2425.196,191.546,124.72800000000001,110.506
Tamaulipas,Gómez Farías,10.886000000000001,974.0,452.91499999999996,5535.041,168.895,112.438,124.35499999999999
Tamaulipas,Güémez,4.473,887.288,468.149,2294.302,138.55700000000002,72.975,338.65799999999996
Tamaulipas,Hidalgo,8.221,1490.312,485.07899999999995,1987.5320000000002,186.501,112.82499999999999,262.71299999999997
Tamaulipas,Jaumave,4.567,1039.2150000000001,199.35899999999998,1015.1759999999999,132.261,83.986,173.964
Tamaulipas,Jiménez,2.158,425.067,257.879,1207.631,76.23599999999998,24.305,218.179
Tamaulipas,Llera,7.728,1298.6390000000001,458.984,2470.528,252.17,129.089,215.706
Tamaulipas,Mainero,1.152,234.10899999999998,263.452,1073.453,25.076,18.288,37.859
Tamaulipas,Matamoros,248.58499999999998,29309.716999999997,7406.649,13221.644,4113.089,2081.651,1497.273
Tamaulipas,Mier,2.6239999999999997,529.1600000000001,183.79500000000002,319.49199999999996,8.254,5.982,11.220999999999998
Tamaulipas,Miguel Alemán,13.51,2452.423,779.413,1959.373,97.167,65.253,73.241
Tamaulipas,Miquihuana,14.785,1707.837,153.921,559.711,203.927,154.398,87.711
Tamaulipas,Méndez,11.477,1309.537,548.673,1717.5829999999999,1091.285,413.70300000000003,394.048
Tamaulipas,Nuevo Laredo,171.911,20008.646999999997,6022.950999999999,7637.012,700.6800000000001,616.588,491.662
Tamaulipas,Nuevo Morelos,5.276,412.437,379.306,3586.209,75.488,49.179,51.263999999999996
Tamaulipas,Ocampo,19.852999999999998,1629.286,391.68100000000004,2989.397,311.129,206.005,223.56
Tamaulipas,Padilla,4.764,816.9939999999999,385.347,1616.2069999999999,165.06,64.322,278.171
Tamaulipas,Palmillas,0.7109999999999997,162.064,131.332,533.4739999999999,14.094000000000001,11.199,14.001000000000001
Tamaulipas,Reynosa,32608.122,60972.831000000006,23587.774,19574.121,3608.059,2372.114,1603.4060000000002
Tamaulipas,Río Bravo,82.66499999999999,12649.559,3756.295,6906.391,2930.0449999999996,1442.4360000000001,1161.64
Tamaulipas,San Carlos,2.779,616.4889999999999,141.985,1169.864,168.333,82.44599999999998,158.218
Tamaulipas,San Fernando,57.370999999999995,7033.121,1597.189,3280.4069999999997,4923.357,1853.8999999999999,1315.979
Tamaulipas,San Nicolás,0.244,69.851,30.041,200.983,7.54,6.765,23.682000000000002
Tamaulipas,Soto La Marina,12.132,1846.446,545.594,2378.716,529.689,235.667,309.112
Tamaulipas,Tampico,192.51299999999998,26863.306,10862.578000000001,7420.773999999999,431.997,395.865,346.172
Tamaulipas,Tula,15.692,2826.863,365.957,1418.3399999999997,361.528,240.159,410.697
Tamaulipas,Valle Hermoso,62.112,8259.461,4114.764999999999,5003.896,3476.981,2598.617,568.111
Tamaulipas,Victoria,974.2610000000001,22735.375,5536.713,7384.09,619.532,487.338,666.7439999999999
Tamaulipas,Villagrán,3.878,566.542,383.153,1216.744,86.206,57.992000000000004,92.17
Tamaulipas,Xicoténcatl,26.325,2201.333,1126.671,5478.571,311.779,215.319,241.798
Tlaxcala,Acuamanala de Miguel Hidalgo,0.329,55.126999999999995,7.87,51.884,15.262,9.868,18.962
Tlaxcala,Amaxac de Guerrero,5.604,764.812,888.159,2283.4150000000004,31.061000000000003,25.46,26.324
Tlaxcala,Apetatitlán de Antonio Carvajal,0.2309999999999999,53.638,7.305,407.621,10.926,7.556,28.155
Tlaxcala,Apizaco,65.71100000000001,8325.112000000001,2948.79,3514.1049999999996,292.267,244.00100000000003,221.857
Tlaxcala,Atlangatepec,6.782,557.08,638.388,1421.055,113.957,47.355,131.658
Tlaxcala,Atltzayanca,6.554,1130.068,534.842,1529.315,186.265,112.386,282.3
Tlaxcala,Benito Juárez,1.7489999999999999,248.21,790.712,2247.5910000000003,35.801,16.261,60.286
Tlaxcala,Calpulalpan,22.38,3383.5809999999997,1212.5,2186.735,307.02700000000004,147.268,260.859
Tlaxcala,Chiautempan,57.26800000000001,7522.791,2038.004,2847.1949999999997,229.341,189.635,163.18999999999997
Tlaxcala,Contla de Juan Cuamatzi,1.725,432.315,471.713,1896.971,64.081,54.220000000000006,82.21300000000001
Tlaxcala,Cuapiaxtla,3.653,641.8299999999999,611.316,1686.989,94.45200000000001,53.617999999999995,184.076
Tlaxcala,Cuaxomulco,1.48,291.269,537.827,1561.839,17.314,11.287,31.524
Tlaxcala,El Carmen Tequexquitla,4.714,786.372,441.18,1267.7700000000002,75.04299999999999,53.842000000000006,127.19600000000001
Tlaxcala,Emiliano Zapata,1.611,303.294,524.501,1619.497,31.991,21.014000000000003,41.473
Tlaxcala,Españita,3.1660000000000004,583.465,555.3,1514.704,117.669,50.903000000000006,116.561
Tlaxcala,Huamantla,36.628,5460.943,1598.739,3055.265,448.033,303.017,778.0350000000001
Tlaxcala,Hueyotlipan,5.531000000000001,923.426,668.096,1708.373,172.381,71.508,162.323
Tlaxcala,Ixtacuixtla de Mariano Matamoros,161.021,379.884,64.883,510.65700000000004,110.07900000000001,63.559999999999995,154.03
Tlaxcala,Ixtenco,2.016,321.228,583.3620000000001,1712.868,42.467,20.572000000000003,74.122
Tlaxcala,La Magdalena Tlaltelulco,6.7989999999999995,1034.924,296.548,358.344,53.458999999999996,46.642999999999994,39.09
Tlaxcala,Lázaro Cárdenas,1.0839999999999999,190.242,498.068,1427.858,16.406,7.473000000000001,32.671
Tlaxcala,Mazatecochco de José María Morelos,0.687,177.81400000000002,7.491,173.197,25.343,21.744,24.819
Tlaxcala,Muñoz de Domingo Arenas,0.815,80.875,589.083,1692.201,45.982,17.994,87.01799999999999
Tlaxcala,Nanacamilpa de Mariano Arista,3.67,463.06,64.384,242.542,145.582,67.035,150.424
Tlaxcala,Natívitas,7.569,1209.89,254.452,346.39,66.749,41.298,97.122
Tlaxcala,Panotla,10.11,1849.7119999999998,670.848,1442.764,65.259,49.075,86.382
Tlaxcala,Papalotla de Xicohténcatl,0.8669999999999999,188.647,25.32,539.61,40.837,27.456000000000003,68.932
Tlaxcala,San Damián Texóloc,1.6179999999999999,320.065,56.190999999999995,92.93900000000001,12.431000000000001,8.505,29.836
Tlaxcala,San Francisco Tetlanohcan,4.133,655.809,95.833,202.21699999999998,43.095,34.955999999999996,37.87
